id,start_timestamp,end_timestamp,start_long,start_lat,end_long,end_lat,distance
4749,1618669098,1618669614,4.470900181,51.04232185,4.4791215,51.04232185,3460
4751,1618671195,1618671460,4.476424458,51.02487561,4.476820001,51.02487561,210
4752,1618671722,1618672178,4.46322924,51.02700514,4.4827375,51.02700514,3850
4753,1618671721,1618672120,4.463298806,51.02697264,4.482798352,51.02697264,3700
4754,1618672365,1618673479,4.482778751,51.01789108,4.495522445,51.01789108,3840
4755,1618672377,1618672430,4.4827976,51.0179223,4.4827895,51.0179223,0
4756,1618672489,1618673536,4.4827763,51.01793269,4.4958039,51.01793269,5550
4757,1618672501,1618672813,4.49083838,51.02988021,4.50644251,51.02988021,2390
4758,1618673159,1618674782,4.476327115,51.03202659,4.476344868,51.03202659,2630
4759,1618675043,1618676005,4.49572128,51.01690665,4.489922948,51.01690665,4110
4760,1618675046,1618675960,4.495632697,51.01689027,4.4899388,51.01689027,6090
4761,1618675803,1618676106,4.506299021,51.03329399,4.492004936,51.03329399,2110
4762,1618677884,1618679364,4.476493768,51.02481031,4.471267723,51.02481031,1010
4763,1618679583,1618679990,4.491892187,51.03125139,4.474910642,51.03125139,2970
4764,1618680020,1618680251,4.485264458,51.00823404,4.482684193,51.00823404,2290
4765,1618680292,1618680700,4.482310973,51.02677019,4.475064523,51.02677019,3150
4766,1618680625,1618681048,4.474916203,51.02339203,4.491940097,51.02339203,3250
4767,1618680783,1618681148,4.471395705,51.02732287,4.480556891,51.02732287,2720
4768,1618681135,1618681193,4.492486419,51.03114238,4.49448642,51.03114238,360
4769,1618681385,1618681933,4.473774232,51.03879266,4.482683738,51.03879266,3360
4770,1618681657,1618681721,4.494554778,51.03105722,4.491968754,51.03105722,360
4771,1618682103,1618682480,4.484931421,51.02541583,4.495453248,51.02541583,2250
4772,1618682183,1618682354,4.492416037,51.03112572,4.483140793,51.03112572,1470
4773,1618682547,1618683215,4.483445462,51.03428661,4.491957112,51.03428661,3640
4774,1618682663,1618683466,4.464912745,51.02624032,4.4717687,51.02624032,2380
4775,1618682815,1618683045,4.483311478,51.0182377,4.474772789,51.0182377,1980
4776,1618684115,1618684658,4.466389252,51.02697051,4.479052482,51.02697051,1970
4777,1618685369,1618685560,4.482942348,51.02259742,4.4818379,51.02259742,1170
4778,1618686688,1618687036,4.470920726,51.04249593,4.47084518,51.04249593,560
4779,1618688020,1618689419,4.4730009,51.0423135,4.4731349,51.0423135,20
4780,1618688239,1618691239,4.476032167,51.02632499,4.47672289,51.02632499,5080
4781,1618688900,1618692317,4.4717638,51.0286885,4.4715746,51.0286885,1150
4782,1618690881,1618691104,4.492939358,51.02484849,4.486178972,51.02484849,1350
4783,1618692865,1618694031,4.4731438,51.0423549,4.4731682,51.0423549,0
4784,1618692973,1618693439,4.46428774,51.01993282,4.4801205,51.01993282,2830
4785,1618693002,1618693488,4.4642956,51.0199329,4.4800831,51.0199329,2830
4786,1618693011,1618693492,4.4642956,51.0199329,4.4801201,51.0199329,2830
4787,1618693253,1618693854,4.472265572,51.02844817,4.471874302,51.02844817,2030
4788,1618693553,1618693748,4.471138115,51.03324843,4.478346851,51.03324843,1680
4789,1618693791,1618694010,4.468402443,51.02660488,4.480610555,51.02660488,2010
4790,1618694059,1618695140,4.4732379,51.0423499,4.4731984,51.0423499,230
4791,1618695736,1618696146,4.479053355,51.02720938,4.466619629,51.02720938,2020
4792,1618696802,1618696946,4.484933982,51.02126306,4.479398067,51.02126306,1100
4793,1618716768,1618717119,4.479058025,51.02683247,4.464515605,51.02683247,3400
4794,1618720523,1618744524,4.482341603,51.02672127,4.47818866,51.02672127,4530
4795,1618732641,1618732849,4.474222632,51.02396183,4.483129561,51.02396183,1830
4796,1618735633,1618735963,4.495511558,51.03101365,4.5052168,51.03101365,1810
4797,1618736122,1618736546,4.483074051,51.01820736,4.476096711,51.01820736,3220
4798,1618736135,1618740429,4.482922291,51.03156814,4.491369563,51.03156814,10070
4799,1618736282,1618740433,4.483207705,51.03180982,4.491379628,51.03180982,10010
4800,1618736430,1618736737,4.48283256,51.01801159,4.4727202,51.01801159,2010
4801,1618736773,1618741894,4.4718984,51.0286532,4.4787747,51.0286532,1820
4802,1618739119,1618740289,4.4898296,51.0138816,4.4793229,51.0138816,6260
4803,1618739164,1618740292,4.489959888,51.01389533,4.47908685,51.01389533,3850
4804,1618740301,1618742581,4.476148076,51.03211411,4.480745967,51.03211411,3210
4805,1618740729,1618742587,4.474360805,51.03267902,4.480783564,51.03267902,2940
4806,1618740884,1618741201,4.474324614,51.02361145,4.483175455,51.02361145,2270
4807,1618740911,1618741114,4.504809773,51.03288263,4.493461457,51.03288263,1680
4808,1618741417,1618741657,4.494127975,51.03310331,4.503339817,51.03310331,1740
4809,1618742739,1618743326,4.479061862,51.02770973,4.482860146,51.02770973,2670
4810,1618742738,1618743331,4.4792322,51.0276027,4.4825359,51.0276027,4360
4811,1618743145,1618744644,4.478039713,51.02915432,4.472507324,51.02915432,6030
4812,1618743743,1618744179,4.470891464,51.04235641,4.4873017,51.04235641,2780
4813,1618744514,1618744822,4.482830457,51.01783157,4.490881659,51.01783157,1610
4814,1618744554,1618744818,4.4828699,51.0179303,4.4907,51.0179303,1740
4815,1618744574,1618744724,4.478229721,51.02603829,4.482657693,51.02603829,730
4816,1618744588,1618744974,4.4897784,51.0301671,4.4876414,51.0301671,1580
4817,1618744834,1618745425,4.472654831,51.02131211,4.475760875,51.02131211,2880
4818,1618745653,1618746135,4.490835629,51.02082662,4.479064971,51.02082662,2840
4819,1618745655,1618746138,4.490759,51.0209268,4.4792397,51.0209268,4770
4820,1618745759,1618746348,4.48770103,51.03614665,4.480671239,51.03614665,2220
4821,1618745822,1618746348,4.4873239,51.0355438,4.480757,51.0355438,2130
4822,1618746889,1618750457,4.479087207,51.02761781,4.482453618,51.02761781,12310
4823,1618746926,1618750461,4.479077729,51.02762884,4.482471808,51.02762884,12310
4824,1618746936,1618750467,4.47912077,51.02766441,4.482471808,51.02766441,12310
4825,1618746974,1618747402,4.48313933,51.01814759,4.4944631,51.01814759,1730
4826,1618747010,1618750471,4.479112166,51.02733755,4.482471808,51.02733755,12300
4827,1618747543,1618748092,4.472560611,51.02005525,4.472691194,51.02005525,490
4828,1618748524,1618748835,4.464452058,51.0156785,4.482981755,51.0156785,3370
4829,1618749783,1618751756,4.503619432,51.03288973,4.463453857,51.03288973,7970
4830,1618749980,1618751724,4.5052775,51.0330007,4.4635629,51.0330007,7800
4831,1618750031,1618750476,4.4781178,51.0293188,4.4860427,51.0293188,2320
4832,1618750035,1618750496,4.477944518,51.02924074,4.486020094,51.02924074,1900
4834,1618750070,1618750315,4.48840681,51.02468752,4.480103168,51.02468752,1530
4836,1618750661,1618751684,4.4751338,51.0440143,4.4730433,51.0440143,430
4837,1618752772,1618757623,4.485852771,51.03509464,4.485610281,51.03509464,3490
4838,1618752791,1618753146,4.466502485,51.0269729,4.482485105,51.0269729,3490
4839,1618753074,1618753353,4.489598423,51.02971348,4.489366962,51.02971348,680
4840,1618753659,1618754430,4.476660782,51.0325015,4.463974737,51.0325015,3950
4841,1618753911,1618754853,4.48649601,51.03440482,4.486062574,51.03440482,2930
4842,1618754409,1618754954,4.486759475,51.03349781,4.486018943,51.03349781,600
4843,1618756329,1618761184,4.480275567,51.02803919,4.486198556,51.02803919,8420
4844,1618756479,1618758994,4.47857006,51.02661836,4.4716657,51.02661836,2040
4846,1618756688,1618759008,4.480759926,51.02774801,4.491337797,51.02774801,7350
4847,1618756857,1618758340,4.480475624,51.02785381,4.480269625,51.02785381,5910
4848,1618756877,1618758355,4.480652198,51.02774526,4.48027906,51.02774526,5880
4849,1618757004,1618757166,4.479017314,51.02729728,4.47891539,51.02729728,190
4850,1618757015,1618758831,4.472502168,51.03311975,4.491375027,51.03311975,4000
4851,1618757020,1618757079,4.4791723,51.0271727,4.4789798,51.0271727,10
4852,1618757170,1618757229,4.4789271,51.0271268,4.4789061,51.0271268,30
4853,1618757216,1618757607,4.4832528,51.0323955,4.4812413,51.0323955,2840
4854,1618757265,1618757297,4.478853473,51.02702264,4.478940284,51.02702264,50
4855,1618757382,1618757638,4.485997758,51.0347209,4.485615104,51.0347209,700
4856,1618757444,1618757653,4.485989785,51.0347213,4.485615104,51.0347213,700
4857,1618757471,1618757878,4.479398697,51.02795766,4.4818993,51.02795766,3540
4859,1618757558,1618757875,4.478853364,51.02710156,4.482217028,51.02710156,1000
4860,1618757681,1618761180,4.484241086,51.02927447,4.486198556,51.02927447,8110
4861,1618758177,1618759333,4.484364202,51.02922941,4.485768272,51.02922941,2130
4862,1618758529,1618758994,4.481961876,51.02405529,4.488920951,51.02405529,3270
4863,1618758543,1618760656,4.48224592,51.02839907,4.484453865,51.02839907,6710
4864,1618758549,1618759076,4.4819127,51.0238924,4.4884946,51.0238924,4690
4865,1618758672,1618759944,4.476318171,51.02631157,4.465832456,51.02631157,2230
4866,1618758763,1618760627,4.480427198,51.02807208,4.484378552,51.02807208,5260
4867,1618758949,1618761108,4.491290317,51.03043047,4.486201575,51.03043047,4630
4868,1618758999,1618761174,4.491280976,51.03050736,4.486184244,51.03050736,1330
4869,1618759030,1618759081,4.488975257,51.0111601,4.488283927,51.0111601,110
4870,1618759817,1618760279,4.47268546,51.020778,4.4765621,51.020778,2780
4871,1618759900,1618761114,4.492317376,51.0311304,4.486217063,51.0311304,3020
4872,1618759936,1618761028,4.491975783,51.03118676,4.48576449,51.03118676,1220
4873,1618760344,1618760687,4.476459818,51.03310596,4.4734982,51.03310596,2510
4874,1618760406,1618760893,4.48692522,51.01079609,4.45925945,51.01079609,5000
4875,1618761008,1618761173,4.473535457,51.02181145,4.471345,51.02181145,1250
4876,1618761293,1618762686,4.482550405,51.02647439,4.482746492,51.02647439,2060
4877,1618761413,1618761712,4.4827861,51.0179141,4.4885425,51.0179141,1750
4878,1618761421,1618761715,4.4828501,51.0178834,4.4885452,51.0178834,1750
4879,1618761837,1618762357,4.477400864,51.03562491,4.485787646,51.03562491,1380
4880,1618761848,1618762345,4.477402331,51.03565755,4.485794012,51.03565755,1380
4881,1618761855,1618762403,4.47738977,51.03566093,4.485760881,51.03566093,1450
4882,1618761997,1618764801,4.465533803,51.03340126,4.465979586,51.03340126,1530
4883,1618762332,1618762620,4.485786749,51.03510066,4.485986687,51.03510066,1140
4884,1618762371,1618762623,4.485718055,51.03507052,4.485985043,51.03507052,1100
4885,1618762454,1618762627,4.485769895,51.03447892,4.485985043,51.03447892,60
4886,1618763120,1618764716,4.486084595,51.03473906,4.478868603,51.03473906,9600
4887,1618763141,1618764019,4.486016684,51.03496238,4.479269732,51.03496238,7080
4888,1618763169,1618763507,4.486025418,51.03474189,4.484904264,51.03474189,270
4889,1618763193,1618763870,4.486019828,51.03472146,4.486038108,51.03472146,560
4890,1618763559,1618764084,4.484919299,51.03380161,4.47764259,51.03380161,7550
4892,1618763885,1618764807,4.486052439,51.03507933,4.472455689,51.03507933,6330
4893,1618764036,1618764844,4.471001319,51.01698763,4.47144357,51.01698763,1630
4894,1618764039,1618764804,4.47927387,51.03711662,4.472455689,51.03711662,4820
4895,1618764125,1618764799,4.479484366,51.03716315,4.472466815,51.03716315,2960
4896,1618764238,1618765340,4.485974073,51.03450125,4.4855595,51.03450125,1270
4897,1618764314,1618765343,4.485974073,51.03450125,4.4855595,51.03450125,1250
4898,1618764716,1618765161,4.482391,51.02251721,4.472979327,51.02251721,2940
4899,1618764790,1618764847,4.472114477,51.03334793,4.478891117,51.03334793,2440
4900,1618764804,1618764832,4.478991853,51.02714043,4.47890253,51.02714043,820
4901,1618764833,1618768216,4.472467925,51.03318072,4.470376667,51.03318072,16330
4902,1618764860,1618765570,4.478871716,51.02707524,4.482456918,51.02707524,9770
4903,1618764876,1618764912,4.478851666,51.02711931,4.478886104,51.02711931,0
4904,1618764960,1618765579,4.478875812,51.0271703,4.482455524,51.0271703,9750
4905,1618764988,1618768304,4.472486908,51.0335071,4.470376667,51.0335071,14720
4906,1618765157,1618766663,4.473483543,51.04228187,4.4722985,51.04228187,2160
4907,1618765176,1618765805,4.464401096,51.01986618,4.478397359,51.01986618,4530
4908,1618765594,1618766676,4.482441152,51.03339102,4.495558333,51.03339102,1010
4909,1618765812,1618766747,4.476076738,51.0291177,4.491355777,51.0291177,3580
4910,1618765819,1618769504,4.47601435,51.02913299,4.479293078,51.02913299,8180
4911,1618766207,1618766388,4.478232286,51.03316173,4.472434916,51.03316173,810
4912,1618766242,1618766462,4.4724774,51.0330948,4.4794068,51.0330948,2210
4913,1618766402,1618769513,4.489416674,51.02980052,4.479298275,51.02980052,6780
4914,1618766755,1618766763,4.491350675,51.03044815,4.491361563,51.03044815,0
4915,1618766774,1618768431,4.4725712,51.0333707,4.4725205,51.0333707,1980
4916,1618766777,1618767723,4.491379244,51.03042764,4.474795733,51.03042764,4530
4917,1618767703,1618769639,4.474839016,51.02332298,4.475773333,51.02332298,3050
4918,1618767756,1618768300,4.48005382,51.0260641,4.492438137,51.0260641,3230
4919,1618768231,1618768350,4.486490609,51.02564307,4.482366911,51.02564307,880
4920,1618768234,1618768346,4.470455318,51.02910599,4.470493333,51.02910599,30
4921,1618768358,1618769271,4.470535128,51.02913952,4.475666667,51.02913952,900
4922,1618768425,1618769322,4.470577671,51.02904653,4.475748333,51.02904653,890
4923,1618768475,1618769242,4.476720772,51.02651892,4.472423432,51.02651892,2510
4924,1618768564,1618768916,4.478965567,51.02710629,4.479414622,51.02710629,1240
4925,1618768705,1618770472,4.4725541,51.0333888,4.4721823,51.0333888,2130
4926,1618768923,1618769246,4.479440835,51.02559777,4.472414266,51.02559777,1310
4927,1618768982,1618769220,4.483385577,51.01803884,4.480122787,51.01803884,2110
4928,1618769337,1618769351,4.476062775,51.03625025,4.475695,51.03625025,30
4929,1618769548,1618769644,4.479224832,51.03716743,4.475723333,51.03716743,270
4930,1618770644,1618771333,4.472179,51.0299668,4.4790627,51.0299668,1110
4931,1618771349,1618773305,4.479061,51.0282395,4.481746,51.0282395,2420
4932,1618773672,1618773833,4.478460633,51.0266307,4.478072681,51.0266307,110
4933,1618774243,1618774567,4.100067,51.0309043,4.1001147,51.0309043,0
4934,1618774564,1618774906,4.4827443,51.0179416,4.4840551,51.0179416,1860
4935,1618774592,1618774789,4.472479097,51.03315533,4.478274865,51.03315533,810
4936,1618776496,1618776821,4.49250111,51.02532333,4.4940723,51.02532333,460
4937,1618777275,1618777433,4.49541464,51.03389302,4.494732206,51.03389302,340
4938,1618777905,1618779371,4.477466758,51.02435644,4.478261159,51.02435644,6150
4939,1618781496,1618782168,4.484388573,51.02907742,4.484199019,51.02907742,2360
4940,1618808685,1618808721,4.477575952,51.02587836,4.477980891,51.02587836,90
4941,1618808809,1618809042,4.479171624,51.02559777,4.483134085,51.02559777,1840
4942,1618809307,1618809855,4.481839772,51.01733308,4.477168864,51.01733308,3570
4943,1618810456,1618812818,4.475795115,51.03630118,4.479911518,51.03630118,3880
4944,1618811642,1618812257,4.491256747,51.03040073,4.483969823,51.03040073,2460
4945,1618811650,1618815611,4.491309014,51.03047909,4.488425,51.03047909,3890
4946,1618811950,1618812085,4.47227267,51.02622603,4.4717413,51.02622603,670
4947,1618812268,1618812593,4.483969392,51.02923279,4.484363569,51.02923279,1070
4949,1618812341,1618812359,4.477872949,51.02608842,4.477843032,51.02608842,10
4950,1618812526,1618815558,4.484304494,51.02924736,4.47985,51.02924736,680
4951,1618812603,1618813101,4.48435893,51.02919803,4.488430498,51.02919803,850
4952,1618812622,1618813094,4.484394086,51.02918758,4.488449992,51.02918758,850
4953,1618814431,1618815026,4.47579981,51.03623583,4.4824673,51.03623583,2030
4954,1618816172,1618816373,4.480582664,51.01849095,4.4760253,51.01849095,1510
4955,1618816271,1618816372,4.489754615,51.03016159,4.4896954,51.03016159,0
4956,1618816454,1618816626,3.8344975,51.07247296,3.834178333,51.07247296,140
4957,1618816779,1618817061,4.477139085,51.03302403,4.482146781,51.03302403,1780
4958,1618816831,1618816855,3.834342305,51.07260766,3.834215,51.07260766,20
4959,1618816968,1618817006,3.834305096,51.07254701,3.834184823,51.07254701,20
4960,1618817038,1618817048,3.834174636,51.07254803,3.834209849,51.07254803,10
4961,1618817555,1618817821,4.488428595,51.02475035,4.481342578,51.02475035,1400
4962,1618817754,1618818257,4.48214456,51.02793601,4.476038,51.02793601,990
4963,1618827077,1618827095,4.496552675,51.02707775,4.497673198,51.02707775,160
4964,1618827122,1618827535,4.49763177,51.02705788,4.497701531,51.02705788,1630
4965,1618828056,1618828438,4.49422462,51.02082909,4.4850466,51.02082909,1560
4966,1618828248,1618828843,4.480947991,51.01848433,4.476731256,51.01848433,1830
4967,1618828661,1618828781,4.474615936,51.0229818,4.478967344,51.0229818,1100
4968,1618829334,1618829484,4.478325926,51.03319168,4.472741194,51.03319168,840
4969,1618829941,1618830188,4.476602643,51.0250887,4.473500013,51.0250887,1070
4970,1618830574,1618833463,4.47180771,51.0286599,4.4717101,51.0286599,1520
4971,1618831202,1618831574,4.484727042,51.02606501,4.48972463,51.02606501,1830
4972,1618831592,1618833672,4.478540399,51.03316906,4.540619998,51.03316906,9210
4973,1618834041,1618834222,4.4728171,51.031756,4.4723248,51.031756,1020
4974,1618834132,1618834838,4.4820061,51.0246671,4.481947,51.0246671,40
4975,1618834926,1618835590,4.47175798,51.02866857,4.4723537,51.02866857,4180
4976,1618835827,1618836110,4.464845069,51.01989376,4.464343237,51.01989376,200
4977,1618836063,1618836280,4.473848235,51.0238912,4.48324657,51.0238912,1920
4978,1618837388,1618839914,4.484835807,51.02901418,4.483866667,51.02901418,520
4979,1618837672,1618838195,4.4729476,51.0361203,4.4673934,51.0361203,1640
4980,1618839397,1618839646,4.488067703,51.0263176,4.483583333,51.0263176,1300
4981,1618839403,1618839636,4.488077453,51.02635906,4.483173333,51.02635906,1290
4982,1618839416,1618839625,4.488051235,51.02634861,4.484188333,51.02634861,1250
4983,1618839514,1618839749,4.483218605,51.02871897,4.476946149,51.02871897,1820
4985,1618839751,1618839909,4.48391108,51.02902963,4.483938333,51.02902963,0
4986,1618839942,1618840060,4.483954217,51.02900515,4.479513333,51.02900515,330
4987,1618839955,1618840054,4.483956009,51.0290088,4.479846667,51.0290088,310
4988,1618840281,1618840577,4.467093537,51.03311903,4.467036667,51.03311903,30
4989,1618840639,1618840936,4.467124836,51.03313203,4.470095,51.03313203,1200
4990,1618840995,1618841062,4.469900903,51.02823443,4.470085,51.02823443,760
4991,1618841133,1618841455,4.470438755,51.02455835,4.471668333,51.02455835,760
4992,1618841260,1618841452,4.471822946,51.02295088,4.475316667,51.02295088,640
4993,1618841489,1618841588,4.475060842,51.02193509,4.477681667,51.02193509,1010
4994,1618841777,1618841990,4.477952022,51.02621185,4.478741667,51.02621185,100
4995,1618843585,1618844542,4.476900705,51.03363475,4.480313333,51.03363475,1710
4997,1618844190,1618844483,4.486061887,51.03491758,4.48307,51.03491758,450
4998,1618844324,1618845129,4.489300342,51.02993426,4.489349905,51.02993426,1480
4999,1618844832,1618845263,4.467322965,51.0296168,4.483325886,51.0296168,2920
5000,1618844915,1618845046,4.490844939,51.02998914,4.491731721,51.02998914,660
5001,1618845613,1618846276,4.480318792,51.0367167,4.471863333,51.0367167,1040
5004,1618847256,1618847507,4.483316,51.0180271,4.4836381,51.0180271,1510
5005,1618847256,1618848828,4.483039001,51.01817779,4.483084549,51.01817779,6260
5006,1618847522,1618847585,4.472204144,51.04020756,4.471962038,51.04020756,100
5007,1618847579,1618847752,4.472454749,51.03347106,4.478188024,51.03347106,1010
5008,1618848095,1618848151,4.48324634,51.03396371,4.483451667,51.03396371,210
5009,1618848446,1618848918,4.483351507,51.03243292,4.463626194,51.03243292,3460
5010,1618848460,1618848684,4.488734606,51.02501525,4.4871643,51.02501525,510
5011,1618848565,1618848847,4.487399636,51.0232189,4.49093353,51.0232189,1710
5012,1618848823,1618849115,4.483234253,51.01809865,4.484997737,51.01809865,2110
5013,1618848983,1618849189,4.490889524,51.0298345,4.504410708,51.0298345,2130
5014,1618849093,1618849264,4.47257862,51.03352151,4.475494835,51.03352151,1680
5015,1618849128,1618849409,4.481539556,51.02544538,4.488375837,51.02544538,1570
5016,1618851020,1618853086,4.474869648,51.02331157,4.473356346,51.02331157,5180
5017,1618851295,1618851907,4.4876042,51.0231779,4.4662691,51.0231779,3520
5018,1618852650,1618852904,4.489778933,51.03002628,4.494113096,51.03002628,1410
5019,1618852665,1618852908,4.48968598,51.03019459,4.4940734,51.03019459,1430
5020,1618853406,1618853997,4.4789457,51.0270994,4.4791442,51.0270994,10
5021,1618853536,1618853877,4.481354473,51.02587437,4.477409182,51.02587437,2380
5022,1618854014,1618855669,4.47891933,51.02714875,4.4724823,51.02714875,1770
5023,1618854178,1618854408,4.4789179,51.0271455,4.4788699,51.0271455,110
5024,1618854211,1618855673,4.478855649,51.02705558,4.4724827,51.02705558,1780
5025,1618856443,1618856628,4.504517578,51.03298021,4.4906335,51.03298021,2070
5026,1618857956,1618858178,4.483574169,51.01856356,4.478124601,51.01856356,2110
5027,1618860891,1618861187,4.476256457,51.02438824,4.473660193,51.02438824,750
5028,1618861242,1618861970,4.491666895,51.03273082,4.491789458,51.03273082,2750
5029,1618863068,1618863339,4.482992671,51.0181648,4.469819289,51.0181648,2440
5030,1618863992,1618864440,4.490634131,51.03003065,4.474333702,51.03003065,2640
5031,1618866275,1618867897,4.4731595,51.0423622,4.4727402,51.0423622,2320
5032,1618868300,1618868710,4.472573501,51.03333725,4.4736032,51.03333725,1040
5033,1618888886,1618889333,4.481252065,51.02252004,4.464582275,51.02252004,3080
5034,1618898064,1618898246,4.483528,51.0119191,4.4776286,51.0119191,1060
5035,1618901179,1618901451,4.4917891,51.03299678,4.484330282,51.03299678,1530
5036,1618902154,1618902305,4.4720324,51.0230551,4.47626507,51.0230551,870
5037,1618902557,1618902869,4.486259862,51.02625629,4.480803416,51.02625629,2470
5038,1618902813,1618903231,4.48857679,51.03121615,4.477315184,51.03121615,3640
5039,1618904090,1618904368,4.488426506,51.0248074,4.481589243,51.0248074,1340
5040,1618904302,1618907970,4.476270364,51.03200579,4.475425897,51.03200579,7190
5041,1618905191,1618905362,4.478174646,51.03313204,4.472277838,51.03313204,1050
5042,1618905260,1618905511,4.4853055,51.0220847,4.4892476,51.0220847,1830
5043,1618905306,1618905557,4.479679851,51.02808053,4.472473917,51.02808053,1820
5044,1618905436,1618905681,4.4783598,51.0264248,4.4848227,51.0264248,1390
5045,1618906254,1618906726,4.477332048,51.04283473,4.488565555,51.04283473,3690
5046,1618907307,1618907611,4.48497049,51.02540227,4.483182263,51.02540227,1890
5047,1618912203,1618912554,4.481102945,51.02666443,4.482483802,51.02666443,1820
5048,1618913292,1618913336,4.482587775,51.0190944,4.482565906,51.0190944,10
5049,1618913365,1618914360,4.482548269,51.01904287,4.478420974,51.01904287,3270
5050,1618914035,1618914390,4.48356169,51.02883443,4.4772682,51.02883443,1800
5051,1618914142,1618914394,4.47893087,51.02067124,4.4934036,51.02067124,2530
5052,1618914240,1618914454,4.482318632,51.01807957,4.48179686,51.01807957,1550
5053,1618914455,1618914593,4.476384329,51.02061034,4.483167657,51.02061034,1200
5054,1618914615,1618914983,3.263492572,50.82882353,3.26204466,50.82882353,1780
5055,1618915299,1618915484,4.478095761,51.02930331,4.48227086,51.02930331,890
5056,1618916023,1618916645,4.482232179,51.02722128,4.482676348,51.02722128,1890
5057,1618916540,1618916867,3.263674053,50.82873991,3.263542607,50.82873991,1180
5058,1618916556,1618918505,4.484611485,51.02901317,4.488113053,51.02901317,4270
5059,1618916754,1618917086,4.482702616,51.01804466,4.486823102,51.01804466,1550
5060,1618917994,1618918352,4.48194275,51.02403874,4.4805564,51.02403874,1660
5061,1618917994,1618918064,4.479239558,51.02343589,4.479062852,51.02343589,20
5062,1618918228,1618918661,4.479071113,51.02340788,4.476410373,51.02340788,580
5063,1618919247,1618919434,4.476350674,51.02628733,4.476454603,51.02628733,250
5064,1618919981,1618920568,4.482352707,51.02669311,4.479670847,51.02669311,1300
5065,1618920660,1618921482,4.479669243,51.02810861,4.487842085,51.02810861,4600
5066,1618921123,1618921394,4.4895148,51.0297856,4.4855621,51.0297856,1960
5067,1618921475,1618921854,4.464526806,51.01593221,4.482960636,51.01593221,3380
5068,1618922020,1618924657,4.487532294,51.01139717,4.483221871,51.01139717,2150
5069,1618922174,1618922179,4.488023268,51.02631957,4.488173036,51.02631957,20
5070,1618922278,1618922999,4.483267019,51.01814187,4.484922707,51.01814187,2070
5071,1618922432,1618922675,4.474342035,51.02492371,4.483196195,51.02492371,2000
5074,1618923114,1618925067,4.489393193,51.02971207,4.489364314,51.02971207,2990
5077,1618925072,1618925223,4.483235282,51.01853212,4.482522772,51.01853212,780
5078,1618925685,1618925926,4.482420623,51.01892974,4.482566345,51.01892974,1860
5079,1618926637,1618926769,4.479561366,51.02816195,4.484096006,51.02816195,890
5080,1618927305,1618927418,4.47881623,51.02690907,4.4784475,51.02690907,90
5081,1618927710,1618929639,4.4755615,51.02394153,4.4783431,51.02394153,1590
5082,1618930336,1618930430,4.481911464,51.02410148,4.484941669,51.02410148,580
5083,1618931227,1618931499,4.484325592,51.02919232,4.491880894,51.02919232,1600
5084,1618932900,1618933415,4.4639683,51.0182754,4.4652419,51.0182754,860
5085,1618933556,1618934789,4.4832425,51.0180611,4.4835744,51.0180611,6330
5086,1618933879,1618934128,4.481626181,51.02537062,4.4883353,51.02537062,1510
5087,1618934225,1618935943,4.482915477,51.01799531,4.466447298,51.01799531,7990
5088,1618934624,1618934790,4.4882038,51.0262659,4.4817895,51.0262659,1070
5089,1618935078,1618935244,4.4815168,51.0253615,4.4850418,51.0253615,580
5090,1618935123,1618935489,4.480398011,51.01658658,4.486226675,51.01658658,2600
5091,1618935148,1618935412,4.481505236,51.02472814,4.482621763,51.02472814,1590
5092,1618935879,1618936363,4.463622,51.0300338,4.4760526,51.0300338,2230
5093,1618936448,1618936721,4.484180681,51.029264,4.483997771,51.029264,920
5094,1618936487,1618936650,4.482601663,51.01768038,4.482763043,51.01768038,70
5095,1618937190,1618937669,4.488698622,51.02503855,4.485199178,51.02503855,4100
5096,1618937493,1618939269,4.47321798,51.04230794,4.4725729,51.04230794,2040
5097,1618938372,1618938988,4.4717206,51.02866264,4.47225,51.02866264,1040
5098,1618938452,1618938629,4.4760489,51.0362666,4.4722775,51.0362666,580
5099,1618938488,1618938660,4.482353809,51.02668029,4.482000212,51.02668029,750
5100,1618938699,1618938979,4.481961505,51.02397702,4.484303299,51.02397702,2530
5101,1618938707,1618942951,4.479645206,51.02790351,4.482794732,51.02790351,5870
5102,1618938741,1618943365,4.479730228,51.02808523,4.481867454,51.02808523,5920
5103,1618939537,1618939886,4.479667539,51.02816258,4.48113348,51.02816258,490
5104,1618939724,1618940248,4.485420787,51.00761983,4.487457024,51.00761983,4650
5105,1618940270,1618941956,4.472526605,51.03314807,4.4827743,51.03314807,2750
5106,1618940706,1618941137,4.4727555,51.0361555,4.4674069,51.0361555,1640
5107,1618942251,1618943438,4.4826749,51.0285777,4.4725902,51.0285777,1830
5108,1618943403,1618943480,4.481874643,51.02356049,4.481953593,51.02356049,20
5109,1618943453,1618945033,4.472584637,51.03335501,4.4733901,51.03335501,4500
5110,1618943464,1618945264,4.4725754,51.0334049,4.473282,51.0334049,6700
5111,1618943522,1618943723,4.476528019,51.02529782,4.4809463,51.02529782,1650
5112,1618943893,1618943966,4.473144583,51.02409321,4.473407723,51.02409321,550
5113,1618944001,1618944335,4.482965785,51.018169,4.473559641,51.018169,2560
5114,1618944872,1618945025,4.473612996,51.02407821,4.478346651,51.02407821,1070
5115,1618944995,1618945222,4.4725322,51.0331653,4.4775659,51.0331653,770
